Transaction Id,Item-1,item-2,Item-3,Item-4,Item-5,Item-6,Item-7,Item-8,Item-9,Item-10,Item-11,Item-12
2548317,pork,herbs,other vegetables,whole milk,,,,,,,,
6619673,UHT-milk,soda,,,,,,,,,,
5292043,other vegetables,whole milk,domestic eggs,dishes,,,,,,,,
6163189,whole milk,butter,fruit/vegetable juice,candy,,,,,,,,
5072200,chicken,whole milk,rolls/buns,,sauces,,,,,,,
7377489,whole milk,rolls/buns,brown bread,oil,,,,,,,,
3021486,pip fruit,pastry,,,,,,,,,,
2697787,rolls/buns,newspapers,,,canned beer,,,,,,,
7778739,root vegetables,frozen vegetables,rolls/buns,fruit/vegetable juice,frozen vegetables,frozen fish,zwieback,margarine,,,,
2228797,frankfurter,tropical fruit,pip fruit,other vegetables,,,,,,,,
5199338,whole milk,whipped/sour cream,,,curd,pastry,flour,margarine,sugar,organic products,,
3582152,frankfurter,tropical fruit,pip fruit,whole milk,,,,,,,,
7526533,root vegetables,whole milk,whipped/sour cream,soda,,,,,,,,
2492179,pip fruit,,,,,,,,,,,
6913021,sausage,rolls/buns,bottled beer,,,,,,,,,
5539156,UHT-milk,domestic eggs,oil,margarine,,,,,,,,
5112808,pork,other vegetables,Instant food products,detergent,,,,,,,,
4368429,citrus fruit,other vegetables,UHT-milk,rolls/buns,frozen chicken,rolls/buns,margarine,seasonal products,,,,
2153720,beef,hamburger meat,whole milk,soft cheese,soda,,,,,,,
6174468,whole milk,hard cheese,brown bread,coffee,dessert,yogurt,frozen vegetables,cake bar,dishes,newspapers,,
7121694,beef,grapes,other vegetables,whole milk,whole milk,yogurt,rolls/buns,pastry,margarine,bottled water,shopping bags,
9735721,sausage,ham,root vegetables,other vegetables,,,,,,,,
9713637,bottled beer,,,,,,,,,,,
7850940,rolls/buns,,,,,,,,,,,
2132689,root vegetables,margarine,pet care,,rolls/buns,bottled water,soda,newspapers,,,,
8625388,citrus fruit,butter,yogurt,cream cheese ,,,,,,,,
6528320,tropical fruit,rolls/buns,newspapers,,liquor (appetizer),specialty bar,shopping bags,,,,,
9406272,frankfurter,sausage,rolls/buns,soda,,,,,,,,
9279272,sausage,soda,,,specialty cheese,bottled water,soda,,,,,
6205464,tropical fruit,onions,whole milk,cream cheese ,coffee,cling film/bags,,,,,,
4460986,frankfurter,berries,whole milk,rice,whole milk,butter,whipped/sour cream,brown bread,soups,coffee,bottled water,bottled beer
4632162,sausage,citrus fruit,berries,other vegetables,semi-finished bread,,,,,,,
4173188,tropical fruit,hard cheese,frozen vegetables,domestic eggs,,,,,,,,
3621418,whipped/sour cream,,,,,,,,,,,
6404904,beef,whole milk,rolls/buns,coffee,,,,,,,,
9911369,ham,beef,citrus fruit,newspapers,flower (seeds),,,,,,,
2783114,tropical fruit,frozen dessert,rolls/buns,bottled water,cereals,canned vegetables,cat food,soda,misc. beverages,,,
2186348,sausage,cream cheese ,domestic eggs,rolls/buns,,,,,,,,
4907580,frankfurter,domestic eggs,mustard,seasonal products,whole milk,yogurt,pastry,soda,napkins,shopping bags,,
3086230,sausage,pip fruit,root vegetables,other vegetables,hamburger meat,tropical fruit,root vegetables,whole milk,yogurt,spread cheese,rolls/buns,pastry
2578250,frankfurter,sausage,pork,beef,,,,,,,,
1141157,beef,tropical fruit,margarine,bottled water,other vegetables,dessert,whipped/sour cream,bottled water,soda,,,
1112564,frankfurter,sausage,ham,grapes,,,,,,,,
8050625,bottled water,red/blush wine,,,,,,,,,,
4537428,beverages,,,,,,,,,,,
4570017,canned beer,,,,,,,,,,,
6413735,pastry,soda,,,flower (seeds),,,,,,,
2438788,frankfurter,tropical fruit,other vegetables,spices,,,,,,,,
7907138,other vegetables,soda,shopping bags,,,,,,,,,
7051650,frankfurter,rolls/buns,pastry,,soda,long life bakery product,chocolate,candy,,,,
6724320,pork,whipped/sour cream,rolls/buns,oil,,,,,,,,
9184426,canned beer,,,,,,,,,,,
9145781,grapes,pasta,dishes,,,,,,,,,
6218738,bottled water,misc. beverages,fruit/vegetable juice,bottled beer,long life bakery product,napkins,,,,,,
9380383,beef,citrus fruit,domestic eggs,salty snack,bottled water,bottled beer,,,,,,
3633835,herbs,whole milk,butter,soups,yogurt,cream cheese ,rolls/buns,pastry,,,,
5125820,frankfurter,meat,whole milk,butter,root vegetables,packaged fruit/vegetables,whole milk,curd,frozen vegetables,brown bread,sugar,soda
7182094,sausage,finished products,pork,berries,,,,,,,,
3199602,sausage,rolls/buns,,,,,,,,,,
1260037,newspapers,,,,,,,,,,,
7933931,ham,hard cheese,pastry,fruit/vegetable juice,,,,,,,,
9805009,finished products,other vegetables,long life bakery product,,hygiene articles,,,,,,,
1737220,citrus fruit,berries,pastry,male cosmetics,oil,margarine,salty snack,,,,,
4446125,berries,other vegetables,yogurt,frozen fish,,,,,,,,
9990629,other vegetables,,,,,,,,,,,
1258039,soda,,,,rolls/buns,,,,,,,
7173875,sausage,whole milk,yogurt,UHT-milk,soft cheese,frozen vegetables,white bread,roll products ,vinegar,baking powder,fruit/vegetable juice,
8415796,liver loaf,beef,whole milk,yogurt,,,,,,,,
5297285,soda,,,,,,,,,,,
7897635,beverages,,,,canned beer,cling film/bags,shopping bags,,,,,
7901680,hamburger meat,cream cheese ,sweet spreads,coffee,beverages,coffee,bottled beer,liquor,,,,
1060827,chicken,tropical fruit,root vegetables,other vegetables,newspapers,,,,,,,
6957821,tropical fruit,butter,bottled water,male cosmetics,ice cream,semi-finished bread,bottled beer,brandy,salty snack,,,
6954909,nuts/prunes,root vegetables,yogurt,condensed milk,frozen fish,domestic eggs,cake bar,chocolate marshmallow,candy,,,
2082329,pork,root vegetables,whole milk,sliced cheese,newspapers,,,,,,,
1632585,grapes,hard cheese,margarine,specialty fat,,,,,,,,
2970929,sausage,finished products,semi-finished bread,soda,,,,,,,,
6405148,soda,,,,,,,,,,,
2397254,beef,soda,newspapers,,,,,,,,,
1317403,whole milk,butter,curd,rubbing alcohol,,,,,,,,
9014220,oil,,,,flower (seeds),,,,,,,
8138539,other vegetables,whole milk,beverages,flour,,,,,,,,
5700954,pip fruit,butter,yogurt,,chocolate,,,,,,,
2323535,frankfurter,beef,root vegetables,butter milk,,,,,,,,
6806207,whole milk,,,,,,,,,,,
8661778,rolls/buns,shopping bags,,,rolls/buns,Instant food products,,,,,,
3500545,hamburger meat,root vegetables,whole milk,frozen vegetables,,,,,,,,
8011304,chicken,spread cheese,frozen meals,domestic eggs,domestic eggs,rolls/buns,coffee,bottled water,newspapers,,,
2597667,sausage,other vegetables,whipped/sour cream,ice cream,beverages,soft cheese,hard cheese,pastry,sauces,waffles,,
4948087,hamburger meat,berries,other vegetables,whole milk,other vegetables,curd,soft cheese,hard cheese,cream cheese ,frozen dessert,roll products ,rice
4226930,sausage,pork,citrus fruit,root vegetables,,,,,,,,
1891770,margarine,,,,coffee,bottled water,,,,,,
6486146,grapes,other vegetables,whole milk,butter,,,,,,,,
2661623,canned beer,,,,,,,,,,,
4136526,bottled beer,,,,curd,roll products ,,,,,,
8223962,hamburger meat,pip fruit,other vegetables,whole milk,,,,,,,,
7932625,shopping bags,,,,herbs,other vegetables,whole milk,frozen vegetables,rice,dog food,bottled water,misc. beverages
1038725,citrus fruit,tropical fruit,grapes,root vegetables,,,,,,,,
2304159,root vegetables,domestic eggs,white bread,,cling film/bags,house keeping products,,,,,,
6750390,berries,whole milk,yogurt,sugar,newspapers,,,,,,,
7925010,whole milk,butter,curd,whipped/sour cream,other vegetables,whole milk,yogurt,rolls/buns,semi-finished bread,pickled vegetables,soda,newspapers
5110854,frankfurter,pork,beef,tropical fruit,bottled water,,,,,,,
5999322,other vegetables,whole milk,pastry,margarine,,,,,,,,
5867760,cream cheese ,rolls/buns,brown bread,,,,,,,,,
5532652,citrus fruit,yogurt,rolls/buns,pastry,rice,flower (seeds),,,,,,
4788795,tropical fruit,other vegetables,whole milk,pastry,,,,,,,,
4977703,other vegetables,rolls/buns,,,soda,,,,,,,
5989126,brown bread,sugar,canned fish,coffee,,,,,,,,
2493455,specialty bar,,,,,,,,,,,
7826720,processed cheese,rolls/buns,specialty chocolate,,,,,,,,,
8460466,chicken,pork,frozen vegetables,margarine,,,,,,,,
1331629,sausage,sliced cheese,rolls/buns,fruit/vegetable juice,,,,,,,,
7732117,sausage,rolls/buns,canned beer,,,,,,,,,
7308209,chicken,other vegetables,chewing gum,shopping bags,,,,,,,,
6223118,cream cheese ,processed cheese,specialty bar,,,,,,,,,
3812048,other vegetables,whole milk,chocolate,,,,,,,,,
4237107,pastry,canned beer,,,,,,,,,,
6515279,soda,,,,,,,,,,,
6361100,citrus fruit,other vegetables,whole milk,soda,,,,,,,,
4175568,whole milk,cream cheese ,chewing gum,,,,,,,,,
2927890,curd,fruit/vegetable juice,specialty chocolate,,,,,,,,,
2379629,other vegetables,,,,other vegetables,butter milk,rolls/buns,salt,mustard,canned fish,coffee,bottled water
9952306,sausage,chicken,berries,root vegetables,,,,,,,,
5675818,beef,whole milk,sliced cheese,,,,,,,,,
8240177,yogurt,rolls/buns,,,,,,,,,,
9283306,finished products,butter,curd,soda,waffles,specialty chocolate,shopping bags,,,,,
5799733,grapes,fruit/vegetable juice,red/blush wine,long life bakery product,salty snack,dishes,,,,,,
8657970,frozen vegetables,flour,bottled beer,liquor (appetizer),pet care,canned beer,,,,,,
6604682,sausage,tropical fruit,pip fruit,spices,whipped/sour cream,specialty cheese,domestic eggs,canned vegetables,fruit/vegetable juice,canned beer,specialty bar,
9590693,pork,citrus fruit,other vegetables,whole milk,,,,,,,,
7494849,UHT-milk,,,,,,,,,,,
5944694,mayonnaise,,,,,,,,,,,
3011904,tropical fruit,whole milk,pickled vegetables,soda,,,,,,,,
9680653,turkey,seasonal products,,,,,,,,,,
8775138,sausage,hard cheese,pastry,,,,,,,,,
7619055,rolls/buns,brown bread,specialty bar,,,,,,,,,
4957609,soda,bottled beer,liquor,red/blush wine,,,,,,,,
3593361,roll products ,,,,,,,,,,,
7702587,soda,,,,rolls/buns,pastry,coffee,,,,,
8165961,sausage,pip fruit,root vegetables,whole milk,,,,,,,,
3935739,other vegetables,whole milk,brown bread,margarine,,,,,,,,
5778793,sausage,rolls/buns,red/blush wine,shopping bags,domestic eggs,brown bread,flour,coffee,,,,
5087604,other vegetables,whole milk,curd,whipped/sour cream,,,,,,,,
9423060,yogurt,domestic eggs,rolls/buns,,pastry,brandy,,,,,,
7453234,meat,root vegetables,whole milk,curd,pickled vegetables,coffee,newspapers,,,,,
1417096,frankfurter,pork,other vegetables,brown bread,fruit/vegetable juice,long life bakery product,shopping bags,,,,,
6858135,other vegetables,whole milk,frozen meals,pastry,,,,,,,,
2037713,berries,yogurt,shopping bags,,,,,,,,,
9642950,rolls/buns,,,,,,,,,,,
6329993,beverages,,,,,,,,,,,
1600627,flour,,,,processed cheese,white bread,shopping bags,,,,,
3353867,frankfurter,ham,whole milk,cream cheese ,,,,,,,,
4691992,UHT-milk,rolls/buns,,,pastry,bottled water,bathroom cleaner,newspapers,,,,
6143908,citrus fruit,tropical fruit,onions,other vegetables,,,,,,,,
3516253,other vegetables,butter,bottled water,detergent,bottled beer,,,,,,,
8491192,whole milk,frozen meals,mustard,canned fish,,,,,,,,
9266686,bottled beer,,,,,,,,,,,
2081711,onions,brown bread,,,rum,hygiene articles,napkins,photo/film,,,,
6698845,whole milk,curd,yogurt,artif. sweetener,,,,,,,,
4838017,cookware,,,,,,,,,,,
1828629,beef,citrus fruit,other vegetables,,,,,,,,,
6658978,chicken,grapes,,,,,,,,,,
1699920,sausage,berries,whipped/sour cream,shopping bags,,,,,,,,
6906462,baking powder,coffee,canned beer,,,,,,,,,
1821274,rolls/buns,,,,,,,,,,,
7201901,long life bakery product,,,,,,,,,,,
5094596,cookware,,,,napkins,,,,,,,
6351803,pip fruit,grapes,yogurt,hard cheese,,,,,,,,
6942845,citrus fruit,frozen meals,canned beer,red/blush wine,,,,,,,,
2075565,hamburger meat,pickled vegetables,hygiene articles,,,,,,,,,
4196290,chicken,root vegetables,,,,,,,,,,
3664494,beef,instant coffee,,,,,,,,,,
1443316,soda,,,,butter milk,yogurt,whipped/sour cream,cream cheese ,mayonnaise,pastry,semi-finished bread,chocolate
6821985,ham,berries,onions,whole milk,,,,,,,,
7218745,citrus fruit,root vegetables,rolls/buns,,,,,,,,,
3613419,hygiene articles,,,,,,,,,,,
9476277,citrus fruit,tropical fruit,dessert,fruit/vegetable juice,,,,,,,,
3734245,bottled beer,light bulbs,,,,,,,,,,
6591856,photo/film,,,,,,,,,,,
5095521,soda,,,,,,,,,,,
8335878,sausage,rolls/buns,soda,chocolate,,,,,,,,
9605157,whole milk,,,,,,,,,,,
4961353,citrus fruit,yogurt,soda,,,,,,,,,
8970166,cat food,soda,candy,,,,,,,,,
3816212,rolls/buns,pastry,candy,,,,,,,,,
7715447,cake bar,specialty chocolate,,,,,,,,,,
4249329,yogurt,long life bakery product,,,other vegetables,whole milk,dessert,whipped/sour cream,cream cheese ,frozen meals,cat food,salty snack
5354835,frankfurter,pork,tropical fruit,pip fruit,other vegetables,whole milk,soft cheese,processed cheese,frozen vegetables,salt,oil,margarine
6297162,sausage,ham,citrus fruit,root vegetables,,,,,,,,
5786117,frozen meals,specialty bar,,,,,,,,,,
9848415,whole milk,,,,shopping bags,,,,,,,
4382772,sausage,tropical fruit,berries,yogurt,detergent,,,,,,,
4317016,pork,packaged fruit/vegetables,ice cream,oil,,,,,,,,
3657526,root vegetables,other vegetables,canned fish,shopping bags,,,,,,,,
4497121,waffles,,,,rolls/buns,salty snack,,,,,,
7177111,berries,root vegetables,whole milk,butter,,,,,,,,
5901501,hamburger meat,frozen meals,red/blush wine,,,,,,,,,
6401955,waffles,,,,hygiene articles,,,,,,,
8530834,chicken,frozen vegetables,soda,canned beer,white bread,specialty bar,shopping bags,,,,,
5604726,chicken,tropical fruit,root vegetables,whole milk,shopping bags,,,,,,,
6073758,frankfurter,whole milk,dessert,white bread,,,,,,,,
6060439,cooking chocolate,,,,,,,,,,,
4035586,pork,canned beer,,,newspapers,,,,,,,
2614015,root vegetables,whole milk,rolls/buns,zwieback,,,,,,,,
7009930,cream cheese ,brown bread,,,,,,,,,,
6686602,chocolate,,,,,,,,,,,
2221902,brown bread,hair spray,,,long life bakery product,,,,,,,
2262043,chicken,other vegetables,whole milk,curd,,,,,,,,
2054646,turkey,roll products ,dishes,,,,,,,,,
9689251,other vegetables,whole milk,cake bar,detergent,,,,,,,,
7632371,grapes,,,,shopping bags,,,,,,,
9985872,frozen potato products,ketchup,chocolate,hygiene articles,,,,,,,,
2604387,dog food,pet care,shopping bags,,cat food,pet care,detergent,,,,,
9525995,hamburger meat,whole milk,butter,UHT-milk,,,,,,,,
2567002,tropical fruit,bottled beer,,,,,,,,,,
2324043,citrus fruit,,,,,,,,,,,
1679714,sausage,whole milk,curd,cat food,,,,,,,,
8484567,pip fruit,yogurt,brown bread,,,,,,,,,
5465581,tropical fruit,curd,yogurt,whipped/sour cream,,,,,,,,
7507117,frankfurter,frozen potato products,rolls/buns,specialty fat,,,,,,,,
2751767,sausage,,,,,,,,,,,
7232621,baking powder,,,,,,,,,,,
1436456,bottled water,,,,,,,,,,,
2187392,root vegetables,,,,,,,,,,,
1333317,bottled beer,,,,,,,,,,,
8929363,zwieback,,,,,,,,,,,
1652341,root vegetables,sliced cheese,,,,,,,,,,
9240135,sausage,rolls/buns,fruit/vegetable juice,cake bar,,,,,,,,
1048065,condensed milk,coffee,shopping bags,,,,,,,,,
7022007,citrus fruit,other vegetables,beverages,snack products,long life bakery product,,,,,,,
1416026,other vegetables,hard cheese,frozen vegetables,fruit/vegetable juice,,,,,,,,
6322153,pet care,,,,,,,,,,,
5081345,yogurt,canned beer,,,chocolate,shopping bags,,,,,,
6470684,pip fruit,condensed milk,bottled beer,red/blush wine,salty snack,long life bakery product,chocolate,shopping bags,,,,
5341076,whole milk,brown bread,soda,bottled beer,,,,,,,,
9881419,other vegetables,ice cream,,,long life bakery product,napkins,,,,,,
5897876,meat,ice cream,rolls/buns,soda,,,,,,,,
2459814,whole milk,,,,,,,,,,,
8681696,rolls/buns,dishes,,,rolls/buns,pasta,sugar,coffee,soda,,,
5964381,ham,root vegetables,butter,UHT-milk,,,,,,,,
1574539,honey,flower (seeds),,,shopping bags,,,,,,,
9871906,chicken,citrus fruit,cat food,white wine,,,,,,,,
2481172,white wine,,,,,,,,,,,
3419640,semi-finished bread,bottled beer,red/blush wine,,UHT-milk,brown bread,,,,,,
9162454,frankfurter,pork,whole milk,yogurt,baking powder,canned fruit,,,,,,
3779567,other vegetables,curd,whipped/sour cream,pastry,,,,,,,,
8007313,whole milk,pasta,long life bakery product,chocolate,,,,,,,,
5722835,sausage,,,,curd cheese,sugar,canned fish,,,,,
7222230,tropical fruit,root vegetables,whole milk,hard cheese,,,,,,,,
4274776,other vegetables,whole milk,soda,,,,,,,,,
7657331,soda,bottled beer,,,,,,,,,,
7099904,specialty bar,,,,yogurt,whipped/sour cream,hard cheese,,,,,
8921791,pork,berries,whole milk,butter,pastry,soda,bottled beer,,,,,
9760544,butter,sliced cheese,frozen dessert,rolls/buns,,,,,,,,
7757712,yogurt,napkins,,,,,,,,,,
3318496,tropical fruit,pip fruit,grapes,,,,,,,,,
2426427,bottled beer,,,,curd,dessert,butter milk,yogurt,whipped/sour cream,soft cheese,sliced cheese,curd cheese
7937896,sausage,pip fruit,berries,whole milk,,,,,,,,
9764893,grapes,hard cheese,,,sugar,canned beer,detergent,skin care,napkins,flower (seeds),,
2525602,pork,beef,whole milk,frozen vegetables,,,,,,,,
8156279,citrus fruit,,,,hygiene articles,shopping bags,,,,,,
9779288,yogurt,liquor (appetizer),nut snack,long life bakery product,dish cleaner,napkins,dishes,shopping bags,,,,
6562758,brandy,liquor,liquor (appetizer),long life bakery product,,,,,,,,
6295010,turkey,frozen potato products,soda,,,,,,,,,
6101609,whole milk,cake bar,,,beverages,rolls/buns,pastry,waffles,specialty bar,,,
5862243,finished products,grapes,other vegetables,curd,salad dressing,specialty chocolate,,,,,,
8746676,onions,other vegetables,soft cheese,hard cheese,,,,,,,,
1909197,yogurt,specialty chocolate,,,,,,,,,,
9386530,curd,seasonal products,female sanitary products,,whole milk,curd cheese,rolls/buns,oil,jam,bottled water,waffles,
9998794,beef,root vegetables,onions,herbs,,,,,,,,
3161786,misc. beverages,,,,,,,,,,,
2130706,sausage,whole milk,curd,bottled beer,hygiene articles,,,,,,,
2439876,citrus fruit,whipped/sour cream,brown bread,bottled water,canned fish,misc. beverages,napkins,newspapers,,,,
6250430,chicken,pork,herbs,other vegetables,,,,,,,,
2309818,other vegetables,butter milk,bottled water,bottled beer,,,,,,,,
9658413,ice cream,,,,cream cheese ,ice cream,domestic eggs,pickled vegetables,soda,chocolate,shopping bags,
9281199,sausage,chicken,grapes,whole milk,,,,,,,,
6488045,tropical fruit,whole milk,salty snack,kitchen towels,misc. beverages,,,,,,,
2887714,pip fruit,butter,soft cheese,white bread,,,,,,,,
3177233,grapes,brown bread,,,,,,,,,,
3789567,berries,whole milk,,,,,,,,,,
4065217,bottled water,,,,newspapers,,,,,,,
5673001,pork,tropical fruit,nuts/prunes,rolls/buns,bottled water,soda,bottled beer,,,,,
4369600,pork,tropical fruit,processed cheese,specialty vegetables,,,,,,,,
7300832,sausage,rolls/buns,,,,,,,,,,
5688799,rolls/buns,,,,,,,,,,,
6484085,whole milk,ice cream,soda,,butter milk,yogurt,sliced cheese,rolls/buns,,,,
9952072,beef,citrus fruit,grapes,berries,,,,,,,,
3097732,beef,soft cheese,chewing gum,,whole milk,butter,yogurt,frozen vegetables,frozen dessert,frozen potato products,white bread,pasta
9783670,ham,tropical fruit,root vegetables,other vegetables,,,,,,,,
5834082,other vegetables,butter,,,toilet cleaner,shopping bags,,,,,,
8097693,hamburger meat,hard cheese,sauces,coffee,soda,chewing gum,chocolate,candy,,,,
5325354,berries,whole milk,whipped/sour cream,pastry,,,,,,,,
9306472,sausage,processed cheese,white bread,,white bread,pickled vegetables,,,,,,
8137755,citrus fruit,other vegetables,UHT-milk,domestic eggs,margarine,,,,,,,
5894586,whole milk,curd,yogurt,whipped/sour cream,,,,,,,,
9884994,citrus fruit,,,,,,,,,,,
8236001,bottled water,long life bakery product,,,,,,,,,,
5691729,sausage,mayonnaise,rolls/buns,shopping bags,soda,newspapers,,,,,,
5500377,meat,other vegetables,whole milk,pastry,shopping bags,,,,,,,
6279903,tropical fruit,coffee,candy,soap,bottled beer,red/blush wine,shopping bags,,,,,
5023327,pip fruit,whole milk,brown bread,fruit/vegetable juice,,,,,,,,
5931039,other vegetables,canned beer,shopping bags,,,,,,,,,
6883092,berries,frozen vegetables,frozen meals,,photo/film,shopping bags,,,,,,
4635315,other vegetables,butter,beverages,soda,bottled beer,,,,,,,
8268063,frankfurter,root vegetables,butter milk,canned fish,coffee,napkins,newspapers,shopping bags,,,,
7176886,sausage,whole milk,domestic eggs,sugar,condensed milk,brown bread,,,,,,
5200838,meat,hamburger meat,onions,other vegetables,salty snack,hygiene articles,,,,,,
5561617,yogurt,oil,pickled vegetables,fruit/vegetable juice,,,,,,,,
8804659,canned beer,cookware,,,shopping bags,,,,,,,
5907265,whole milk,yogurt,cream cheese ,frozen meals,,,,,,,,
6267243,sausage,other vegetables,,,,,,,,,,
8686680,frankfurter,other vegetables,,,yogurt,zwieback,vinegar,cleaner,,,,
7854985,frankfurter,citrus fruit,other vegetables,whole milk,butter milk,brown bread,mustard,popcorn,shopping bags,,,
7240501,sausage,citrus fruit,tropical fruit,root vegetables,pastry,chocolate,dishes,candles,,,,
7441733,citrus fruit,root vegetables,other vegetables,dessert,,,,,,,,
6691888,frozen meals,soda,napkins,,frozen meals,white bread,chewing gum,photo/film,,,,
5570042,sausage,citrus fruit,whole milk,sliced cheese,,,,,,,,
6344411,whole milk,brown bread,flower (seeds),,brown bread,pickled vegetables,bottled beer,shopping bags,,,,
8520579,ham,whole milk,sliced cheese,spread cheese,,,,,,,,
8375371,cling film/bags,,,,,,,,,,,
3170734,chicken,,,,,,,,,,,
3017448,red/blush wine,,,,sliced cheese,bottled water,fruit/vegetable juice,,,,,
5146925,chicken,grapes,whole milk,yogurt,rolls/buns,,,,,,,
9786409,hamburger meat,root vegetables,other vegetables,dessert,,,,,,,,
7368206,bottled water,soda,,,,,,,,,,
4990064,curd,whipped/sour cream,,,,,,,,,,
6692912,frankfurter,rolls/buns,ketchup,soda,,,,,,,,
2865691,turkey,whole milk,liquor (appetizer),shopping bags,salty snack,specialty bar,,,,,,
7400738,tropical fruit,whole milk,rolls/buns,prosecco,margarine,shopping bags,,,,,,
1913195,other vegetables,yogurt,whipped/sour cream,brown bread,,,,,,,,
7079522,pip fruit,bottled water,candy,,,,,,,,,
5963820,meat,rolls/buns,soda,bottled beer,white bread,pastry,soda,shopping bags,,,,
4161262,sausage,beef,root vegetables,other vegetables,,,,,,,,
8020279,mayonnaise,white wine,shopping bags,,,,,,,,,
5179687,soda,specialty chocolate,male cosmetics,shopping bags,,,,,,,,
3030112,pork,,,,,,,,,,,
5952061,rolls/buns,,,,,,,,,,,
9253934,soda,,,,,,,,,,,
6439952,whole milk,rolls/buns,,,,,,,,,,
7609832,berries,,,,,,,,,,,
5973038,ham,,,,,,,,,,,
1908602,rolls/buns,liquor,,,,,,,,,,
1831253,rolls/buns,canned beer,,,brown bread,fruit/vegetable juice,,,,,,
7819902,onions,whole milk,yogurt,rolls/buns,newspapers,,,,,,,
3519478,whole milk,yogurt,domestic eggs,baking powder,margarine,bottled water,soda,cling film/bags,,,,
7376860,yogurt,condensed milk,sliced cheese,rolls/buns,,,,,,,,
5149084,rolls/buns,,,,,,,,,,,
1375309,whole milk,,,,,,,,,,,
2969560,rolls/buns,,,,,,,,,,,
6618467,rolls/buns,bottled beer,,,yogurt,soda,chocolate,house keeping products,,,,
2819410,pip fruit,berries,other vegetables,butter,napkins,newspapers,,,,,,
6055588,frankfurter,whipped/sour cream,sugar,fruit/vegetable juice,frozen vegetables,rolls/buns,misc. beverages,newspapers,,,,
7162457,turkey,grapes,other vegetables,hard cheese,liquor (appetizer),newspapers,,,,,,
7252439,onions,other vegetables,roll products ,bottled beer,frozen vegetables,rolls/buns,,,,,,
1215948,beef,pip fruit,other vegetables,whole milk,rolls/buns,canned beer,specialty bar,napkins,,,,
3498899,sausage,citrus fruit,berries,whipped/sour cream,,,,,,,,
5520944,other vegetables,soft cheese,soda,bottled beer,whipped/sour cream,beverages,sugar,dishes,,,,
8317163,chicken,tropical fruit,berries,whole milk,grapes,other vegetables,whole milk,butter,curd,yogurt,pastry,bottled water
4987698,sausage,pork,beef,pip fruit,coffee,hygiene articles,,,,,,
1748309,tropical fruit,pip fruit,whole milk,rolls/buns,soda,napkins,,,,,,
5800459,tropical fruit,root vegetables,butter,pasta,,,,,,,,
1008873,pip fruit,UHT-milk,curd cheese,coffee,,,,,,,,
8276539,yogurt,soda,,,curd,yogurt,pudding powder,coffee,,,,
7071357,tropical fruit,root vegetables,whole milk,butter,,,,,,,,
7320132,soda,canned beer,,,,,,,,,,
1343024,rolls/buns,soda,,,,,,,,,,
1904228,condensed milk,,,,,,,,,,,
5699000,domestic eggs,pastry,margarine,cooking chocolate,,,,,,,,
1527326,candles,,,,,,,,,,,
8050835,butter milk,brown bread,pastry,,,,,,,,,
3183303,whole milk,curd,semi-finished bread,,cat food,,,,,,,
1918728,beef,herbs,whole milk,pickled vegetables,curd,yogurt,whipped/sour cream,UHT-milk,brown bread,,,
6602281,meat,beef,berries,other vegetables,,,,,,,,
6758598,citrus fruit,whole milk,domestic eggs,,root vegetables,herbs,other vegetables,whole milk,butter,whipped/sour cream,hard cheese,rolls/buns
1479375,beef,hamburger meat,tropical fruit,pip fruit,,,,,,,,
7094913,UHT-milk,sugar,soda,,dog food,chocolate,,,,,,
5217397,berries,whole milk,flour,baking powder,,,,,,,,
3864551,rolls/buns,,,,bottled water,soda,newspapers,,,,,
9436582,whole milk,butter milk,yogurt,beverages,,,,,,,,
5878789,pork,whole milk,,,,,,,,,,
7923858,candles,,,,brown bread,pastry,sugar,dishes,,,,
5598988,pork,other vegetables,whipped/sour cream,rolls/buns,,,,,,,,
3998279,salt,detergent,,,rolls/buns,brown bread,,,,,,
3345035,citrus fruit,tropical fruit,whole milk,frozen meals,,,,,,,,
5777330,other vegetables,whole milk,frozen vegetables,,,,,,,,,
9869168,pastry,,,,,,,,,,,
4039440,waffles,,,,,,,,,,,
7859473,curd,rolls/buns,pastry,,shopping bags,,,,,,,
4351232,whole milk,rolls/buns,oil,detergent,rolls/buns,white bread,baking powder,bottled beer,detergent,,,
6086855,sausage,root vegetables,other vegetables,frozen vegetables,,,,,,,,
3158308,soda,fruit/vegetable juice,long life bakery product,,,,,,,,,
5519505,ice cream,brown bread,pastry,napkins,bottled water,,,,,,,
9481409,tropical fruit,whole milk,butter milk,brown bread,whole milk,whipped/sour cream,hard cheese,domestic eggs,margarine,,,
9476281,ham,pip fruit,root vegetables,other vegetables,soda,chocolate,newspapers,,,,,
4355538,meat,tropical fruit,rolls/buns,instant coffee,,,,,,,,
9455439,berries,yogurt,domestic eggs,rolls/buns,flower (seeds),,,,,,,
7832395,other vegetables,whole milk,rolls/buns,long life bakery product,,,,,,,,
8038505,beef,white bread,,,,,,,,,,
5575313,bottled beer,,,,hygiene articles,shopping bags,,,,,,
6479110,butter,pastry,cat food,canned beer,,,,,,,,
5740836,whole milk,rolls/buns,white bread,soap,,,,,,,,
6361810,citrus fruit,whole milk,snack products,,,,,,,,,
3477211,frankfurter,tropical fruit,whole milk,,other vegetables,dessert,whipped/sour cream,UHT-milk,cream cheese ,pastry,bottled water,soda
4534812,sausage,chicken,tropical fruit,onions,,,,,,,,
